outer_postcode,region,lat,long
NG19,NG,53.1605683,-1.198199831
PL5,PL,50.41103646,-4.166725253
RG12,RG,51.40676701,-0.750063857
ML7,ML,55.82996085,-3.795503809
PO7,PO,50.88283889,-1.040556473
YO25,YO,54.00413018,-0.415967272
EH6,EH,55.97243957,-3.175356245
TN10,TN,51.21200705,0.284111371
CH8,CH,53.28295776,-3.246370361
DD5,DD,56.47988958,-2.85790965
AB14,AB,57.10042999,-2.271377754
BN9,BN,50.7956809,0.049777112
BT6,BT,54.57995672,-5.897937435
RM9,RM,51.54097476,0.133794913
DH4,DH,54.8540745,-1.492555856
TD13,TD,55.92984478,-2.37164625
EH48,EH,55.89895782,-3.66477033
L16,L,53.39869735,-2.887646635
IV17,IV,57.69894725,-4.259818977
B26,B,52.46159776,-1.788770037
PO13,PO,50.81225184,-1.181039615
B4,B,52.48579585,-1.892811056
NN14,NN,52.41105082,-0.696030346
LA17,LA,54.23957151,-3.175875559
CR7,CR,51.39925141,-0.106743424
DL4,DL,54.63019982,-1.644374359
HP4,HP,51.76789229,-0.568555063
SE5,SE,51.47382072,-0.091455886
MK10,MK,52.04072769,-0.698345518
AL10,AL,51.76038428,-0.232533659
SO19,SO,50.90200313,-1.354850108
N8,N,51.58275284,-0.120155774
CO7,CO,51.88189897,1.00503299
ME1,ME,51.37143634,0.497565103
B71,B,52.53602747,-1.990471
CF40,CF,51.62034361,-3.451578156
BH13,BH,50.7088162,-1.920506241
SE18,SE,51.48433928,0.072565626
CH45,CH,53.4289176,-3.051729946
EH7,EH,55.9602252,-3.164642118
NE43,NE,54.94813505,-1.905473234
OX17,OX,52.07359786,-1.289256627
FY4,FY,53.79094753,-3.027687468
HD6,HD,53.70241197,-1.784377893
OX25,OX,51.90031605,-1.213311326
SN4,SN,51.53047943,-1.840568306
TN11,TN,51.20698987,0.264750466
YO41,YO,53.97053353,-0.900566746
EH12,EH,55.94192123,-3.279105157
CW8,CW,53.25354922,-2.564950727
YO7,YO,54.22520154,-1.350914065
IP14,IP,52.20610069,1.032060042
FK4,FK,55.9964776,-3.907541293
B91,B,52.41398014,-1.783324882
IP7,IP,52.06863051,0.942550687
G53,G,55.82117347,-4.352687695
BT26,BT,54.45409228,-6.063906791
SA12,SA,51.60823741,-3.795783028
SO40,SO,50.91297429,-1.503930261
ME15,ME,51.25320106,0.533540894
CT10,CT,51.36317083,1.429404582
CA15,CA,54.71214851,-3.481026681
TD2,TD,55.73074014,-2.753928296
KT7,KT,51.38805075,-0.33388685
DG3,DG,55.23746004,-3.799282838
SE6,SE,51.43854702,-0.016583802
B79,B,52.65073201,-1.681947244
B92,B,52.43730486,-1.774257506
OX29,OX,51.7943524,-1.434663016
DH6,DH,54.75293886,-1.463558932
LL47,LL,52.90200498,-4.06296083
TA11,TA,51.06054913,-2.70207885
IP26,IP,52.50739802,0.57244626
GU11,GU,51.24886743,-0.763363002
CV6,CV,52.43420925,-1.507554413
DE73,DE,52.84705394,-1.438138875
KT15,KT,51.36374695,-0.495826959
RM1,RM,51.58299236,0.183562719
HP6,HP,51.67817044,-0.599505906
HA2,HA,51.57362824,-0.361263818
IV36,IV,57.60977991,-3.607475015
PA15,PA,55.94245477,-4.748079597
GL50,GL,51.90062082,-2.081838974
SW15,SW,51.45703289,-0.228502539
TN12,TN,51.17246526,0.444252287
KW17,KW,59.0364541,-3.009257443
DA1,DA,51.44811941,0.209393787
ST9,ST,53.05280413,-2.096088727
TW10,TW,51.44780932,-0.302914489
CH4,CH,53.16564697,-2.947984006
NR28,NR,52.82233304,1.397487304
BB4,BB,53.70372752,-2.29190461
BN7,BN,50.87734453,-0.000992043
RM18,RM,51.46749927,0.376102925
BN42,BN,50.83761257,-0.234730647
TN16,TN,51.2929372,0.051759689
SE21,SE,51.43900012,-0.088764721
SW12,SW,51.44629866,-0.149127963
LA13,LA,54.11824152,-3.198341676
SS17,SS,51.52160995,0.437753019
PE38,PE,52.58846869,0.375255794
LA18,LA,54.21547917,-3.276110411
CR4,CR,51.40440535,-0.15914889
IV3,IV,57.47638092,-4.248056991
BL4,BL,53.54623662,-2.401572605
IV43,IV,57.1557468,-5.8107868
NE24,NE,55.12183665,-1.522828061
KA26,KA,55.21704128,-4.835732072
BT80,BT,54.64633426,-6.745916119
BS31,BS,51.40868989,-2.492497783
IP2,IP,52.04527347,1.133764874
SG15,SG,52.01315173,-0.26378322
G76,G,55.77708996,-4.273093575
L28,L,53.43530521,-2.865627619
SW1V,SWV,51.48948982,-0.139944277
HP27,HP,51.72093253,-0.832006725
L27,L,53.38778757,-2.838697059
SE7,SE,51.4841087,0.034310607
PA62,PA,56.359258,-5.851487
EC4A,ECA,51.51578759,-0.108259535
W2,W,51.51495981,-0.186585418
GU12,GU,51.2518365,-0.729835041
CF72,CF,51.52989947,-3.401643651
RH77,RH,51.138775,-0.169779
L1,L,53.40238092,-2.980491397
KT9,KT,51.36397395,-0.303263491
CH26,CH,53.3656992,-3.0659053
TA13,TA,50.94670086,-2.810184257
TQ7,TQ,50.28272862,-3.784346678
WS10,WS,52.56063738,-2.022356255
DA9,DA,51.44813099,0.278347956
L25,L,53.37887608,-2.863626006
OL5,OL,53.51804255,-2.038524129
RH5,RH,51.19055665,-0.343748215
EC1M,ECM,51.52132767,-0.102254107
OX44,OX,51.69793646,-1.122801815
SE10,SE,51.48446818,0.000178235
CV32,CV,52.29795619,-1.531532781
W1W,WW,51.51921081,-0.140905171
NE92,NE,54.9417794,-1.6149724
KA24,KA,55.70948462,-4.715725268
SS3,SS,51.54321722,0.78886563
LL49,LL,52.92906085,-4.137943663
NG17,NG,53.11598124,-1.261465708
NN11,NN,52.24147057,-1.179457347
TD7,TD,55.5365932,-2.872977966
M29,M,53.50836423,-2.458188096
NE41,NE,54.97608652,-1.820136188
ST20,ST,52.79824511,-2.276766178
BT76,BT,54.4198152,-7.191975187
CA6,CA,54.99348954,-2.894681735
TA2,TA,51.03395004,-3.101437475
BT18,BT,54.64115853,-5.822102206
EH41,EH,55.94866437,-2.776666751
TN21,TN,50.95844256,0.263071369
LL75,LL,53.28503388,-4.216605967
EH28,EH,55.92953096,-3.390593254
LL23,LL,52.90527569,-3.601816196
SK11,SK,53.24528031,-2.146183105
ME13,ME,51.30350568,0.894643559
YO15,YO,54.09487233,-0.176797004
PA48,PA,55.73849175,-6.38485925
B48,B,52.35475804,-1.947013769
RH4,RH,51.22996032,-0.33474156
FK9,FK,56.14484275,-3.943465792
RM4,RM,51.64106738,0.158830545
LL17,LL,53.25241482,-3.437041665
B2,B,52.4899994,-1.896287459
RG22,RG,51.24813917,-1.124766117
IV99,IV,57.481332,-4.22395
NR2,NR,52.62916505,1.280022227
KY9,KY,56.20914662,-2.835750555
CT7,CT,51.37054583,1.29653295
DA5,DA,51.44069613,0.146180741
EX3,EX,50.68589397,-3.459458341
GL18,GL,51.94172206,-2.41494661
OL6,OL,53.49434928,-2.086124273
RM5,RM,51.60132562,0.16479281
IP13,IP,52.18895352,1.320518281
TN18,TN,51.04294315,0.52272113
IG11,IG,51.53500505,0.093319203
BN17,BN,50.81487948,-0.540065953
SA80,SA,51.64794429,-3.924294571
TQ6,TQ,50.34717942,-3.590564164
AB13,AB,57.10868543,-2.237731744
PA29,PA,55.80656478,-5.475332177
EC1P,ECP,51.52456531,-0.112038102
KY10,KY,56.23077935,-2.70007182
BT42,BT,54.85464746,-6.275820916
HD8,HD,53.59968554,-1.675426162
SW9,SW,51.46936044,-0.113860548
PA46,PA,55.86264447,-6.120797533
PO9,PO,50.86348957,-0.984049976
PE26,PE,52.4532934,-0.116565891
OL16,OL,53.61234424,-2.131261499
WR5,WR,52.1747462,-2.202409529
DL8,DL,54.29278111,-1.78689711
PL19,PL,50.55658929,-4.154669621
PO36,PO,50.6585775,-1.163705459
WC1V,WCV,51.5181534,-0.116651194
HR9,HR,51.90786032,-2.582539854
DN3,DN,53.54612742,-1.059360014
NN15,NN,52.38230079,-0.703004683
NR16,NR,52.47318321,1.053173006
GL19,GL,51.94574081,-2.290137673
CB1,CB,52.19538424,0.142141301
SW1W,SWW,51.49248851,-0.150846928
CF11,CF,51.47240256,-3.19216999
BH19,BH,50.61169674,-1.970708429
NR26,NR,52.93879057,1.208784807
NE5,NE,54.99614423,-1.688731596
BN3,BN,50.83524514,-0.177663567
ST10,ST,52.98855385,-1.964560923
B7,B,52.49418205,-1.872341815
HR8,HR,52.04495868,-2.445466476
OX26,OX,51.90123892,-1.154233928
PO32,PO,50.75115754,-1.280980127
DA7,DA,51.46561404,0.146010349
TR9,TR,50.41326528,-4.935169876
PA18,PA,55.8884913,-4.888127313
EN7,EN,51.7122876,-0.069631867
TN22,TN,50.98218134,0.100424311
IV14,IV,57.58561111,-4.5494935
RH7,RH,51.17469162,-0.018238029
RM20,RM,51.4783223,0.284944007
SA10,SA,51.68755785,-3.800713446
IP3,IP,52.04135659,1.188014684
KY3,KY,56.06374173,-3.230781577
PE1,PE,52.58644732,-0.23785572
N16,N,51.56251025,-0.076646293
WS6,WS,52.65850005,-2.023183882
PH43,PH,57.015406,-6.281487
PE33,PE,52.64589477,0.465836991
HX4,HX,53.67706482,-1.882640382
EN8,EN,51.69934912,-0.033888283
PH23,PH,57.28391223,-3.817410967
PH7,PH,56.37314883,-3.827005364
KY14,KY,56.31081895,-3.241997821
DN17,DN,53.57271478,-0.705664606
WR10,WR,52.11504738,-2.067015462
NP7,NP,51.82951278,-3.011027668
GU8,GU,51.14871109,-0.644956669
LL59,LL,53.23577488,-4.163178155
IV8,IV,57.55418581,-4.265667781
TN30,TN,51.06234348,0.696743107
HU5,HU,53.75992685,-0.376097307
DN6,DN,53.59784155,-1.178502685
BS5,BS,51.46204681,-2.551708467
CT15,CT,51.17250341,1.281910547
OL10,OL,53.59047078,-2.223156381
NR6,NR,52.66192938,1.280314084
DH98,DH,54.887333,-1.588408667
DY2,DY,52.49631617,-2.081459021
YO26,YO,53.97575353,-1.17792739
BD97,BD,53.82647875,-1.79673375
CW1,CW,53.10358237,-2.436018498
PO37,PO,50.63139591,-1.179631443
WN8,WN,53.55321463,-2.769465854
PO30,PO,50.69100279,-1.313491616
M27,M,53.51216319,-2.336446093
HP2,HP,51.76434901,-0.452277762
BL78,BL,53.5641155,-2.410658
TN24,TN,51.1497549,0.887499297
SY23,SY,52.37982646,-4.051275512
CM18,CM,51.75529449,0.106027206
RH20,RH,50.9373503,-0.470534294
PO17,PO,50.88973408,-1.173296009
S8,S,53.3398857,-1.477557301
ME5,ME,51.34844197,0.53260115
E5,E,51.55887905,-0.053755096
CB2,CB,52.18599871,0.123208541
BD2,BD,53.81523873,-1.734596997
BH9,BH,50.74961673,-1.872751185
WF15,WF,53.70828733,-1.700372356
N3,N,51.600241,-0.193892859
S35,S,53.45859526,-1.497896077
LE10,LE,52.53689767,-1.369859819
CM21,CM,51.81227674,0.145079716
PL6,PL,50.41871319,-4.11563817
ML12,ML,55.56807092,-3.59516887
BT14,BT,54.62145042,-5.962623608
DN21,DN,53.42010145,-0.702264997
HG2,HG,53.98565172,-1.528612458
OX5,OX,51.83042878,-1.281971079
L30,L,53.48446553,-2.972497371
G62,G,55.94271028,-4.320768313
SA66,SA,51.88359694,-4.745011731
SG7,SG,52.00429056,-0.175559027
AB10,AB,57.13518628,-2.120426772
AL5,AL,51.8152008,-0.351937841
SS0,SS,51.54667544,0.687696098
PA69,PA,56.37944125,-6.077821
TW15,TW,51.43111116,-0.458449413
DG14,DG,55.08191381,-2.982675273
TR27,TR,50.18283151,-5.403889678
IP29,IP,52.19090672,0.658750272
BT93,BT,54.46790397,-7.827376553
G23,G,55.90248113,-4.285085303
L9,L,53.46142312,-2.953567498
BT81,BT,54.69586254,-7.61095858
DN55,DN,53.512922,-1.125721
GL12,GL,51.62431369,-2.388749163
LE18,LE,52.58325164,-1.112033636
TW19,TW,51.45423732,-0.498455733
NE33,NE,54.99127859,-1.429567536
HS9,HS,56.97297319,-7.47230383
RG21,RG,51.26488118,-1.088596126
E12,E,51.55073797,0.052999742
PH4,PH,56.26137941,-3.785317031
CM15,CM,51.64429466,0.30360986
CA8,CA,54.93923558,-2.686366867
G52,G,55.84773927,-4.350082538
SS12,SS,51.60535741,0.520551731
L6,L,53.418929,-2.951559467
SA13,SA,51.60590291,-3.725396802
N12,N,51.6149065,-0.177626614
BT43,BT,54.89261598,-6.264720914
M20,M,53.42419437,-2.232665641
DN4,DN,53.50501346,-1.121088596
CO13,CO,51.83893109,1.236840429
IP1,IP,52.06685654,1.139591814
PR25,PR,53.69462911,-2.693572391
W1U,WU,51.51869273,-0.15342002
KT10,KT,51.36963028,-0.354465569
HA8,HA,51.61136819,-0.273925463
ST16,ST,52.81356378,-2.120106887
TW18,TW,51.42761021,-0.504372462
CT16,CT,51.14204863,1.299312862
PO33,PO,50.7216744,-1.169954633
ST18,ST,52.81485844,-2.080388895
FK7,FK,56.09630423,-3.917886628
GL15,GL,51.73714627,-2.551394279
CH46,CH,53.40398717,-3.110863044
LU5,LU,51.91089873,-0.513332597
BS9,BS,51.48730481,-2.626777552
PH30,PH,56.788984,-4.599829
SA14,SA,51.73512549,-4.10622633
SN1,SN,51.5566411,-1.782882007
TN3,TN,51.12079001,0.248112893
KW1,KW,58.45678438,-3.122739294
PE14,PE,52.63913724,0.20793098
TS17,TS,54.53559385,-1.304586034
WD99,WD,51.648776,-0.422087
GL55,GL,52.06401493,-1.769619792
PE6,PE,52.65753289,-0.253493662
LN4,LN,53.14863,-0.380094155
SA2,SA,51.61911253,-3.997967364
KT12,KT,51.37729126,-0.408406328
TA9,TA,51.22558585,-2.956472605
SY8,SY,52.36514634,-2.695298406
NG10,NG,52.90057293,-1.284148389
G22,G,55.8907237,-4.25202268
TS20,TS,54.58665283,-1.313804205
DN12,DN,53.48262299,-1.224188766
PH31,PH,56.89238375,-4.8159215
BN24,BN,50.81680107,0.326578648
G11,G,55.87332893,-4.312978724
PH32,PH,57.14444305,-4.683427368
CH60,CH,53.32648878,-3.096083807
PH42,PH,56.90188,-6.142749
DE1,DE,52.92235916,-1.47782035
CA2,CA,54.88398509,-2.951365036
L5,L,53.42488338,-2.977134433
PO11,PO,50.79196795,-0.975653976
SS11,SS,51.61718079,0.53782531
NE7,NE,55.00010873,-1.579733658
CW4,CW,53.20888762,-2.355207651
TS25,TS,54.66304592,-1.225299538
LE95,LE,52.606176,-1.19056
LL30,LL,53.31802605,-3.816163134
BN8,BN,50.91687047,0.052957988
PE2,PE,52.55825251,-0.260640108
PE24,PE,53.16441205,0.264435809
NW3,NW,51.55234997,-0.172517828
KA1,KA,55.5953359,-4.496944274
B23,B,52.5285179,-1.855231557
WC2B,WCB,51.51492657,-0.120447553
CB23,CB,52.21538491,-0.032308853
RG28,RG,51.23438482,-1.335090156
IP15,IP,52.15626337,1.595475216
CT4,CT,51.223982,1.064654602
CV34,CV,52.28177755,-1.578979295
S65,S,53.43613394,-1.318655065
SP6,SP,50.93667882,-1.802530192
G82,G,55.95177305,-4.574018946
CV37,CV,52.18286805,-1.715170578
BT17,BT,54.55343643,-6.019845651
CW10,CW,53.18879927,-2.44365466
ST21,ST,52.87252604,-2.269813554
PA21,PA,55.90225022,-5.251246067
AB55,AB,57.52453316,-2.989536264
E1,E,51.51738819,-0.059488273
BA11,BA,51.2331069,-2.324729058
HP14,HP,51.65224305,-0.838731476
EC3A,ECA,51.51480953,-0.080141053
PH41,PH,57.00420815,-5.83039255
LS4,LS,53.81056365,-1.584874296
SO53,SO,50.98601524,-1.383623545
SA45,SA,52.2081117,-4.358272075
BT10,BT,54.55945859,-5.98519703
BH22,BH,50.80532095,-1.888592767
OX9,OX,51.73811593,-0.983990903
IV31,IV,57.71695913,-3.290776103
WA5,WA,53.39899878,-2.638777916
PL13,PL,50.35864784,-4.475414805
BL3,BL,53.56469902,-2.432172632
DL10,DL,54.41389679,-1.691699693
BA2,BA,51.35922834,-2.379300996
B37,B,52.47843574,-1.74219511
TR15,TR,50.23308079,-5.238046357
CM13,CM,51.61537681,0.338361261
NE20,NE,55.05244763,-1.788056406
KT5,KT,51.39067376,-0.286719978
IP16,IP,52.20419681,1.584379403
CF81,CF,51.70169513,-3.244577948
WA2,WA,53.41079034,-2.581289362
B9,B,52.47818533,-1.850891099
WV98,WV,52.40536393,-2.219991562
SY24,SY,52.47280517,-4.020663863
SE20,SE,51.41230182,-0.059452762
SG11,SG,51.88588005,0.033512585
BT47,BT,54.9741338,-7.21305148
SA17,SA,51.75688623,-4.285484569
CR90,CR,51.378068,-0.11327475
SK7,SK,53.36965676,-2.143447487
S36,S,53.50547061,-1.616606477
MK77,MK,52.04150014,-0.817271857
IV30,IV,57.65275643,-3.325471394
IV41,IV,57.27279654,-5.736136308
PE15,PE,52.53773457,0.085666082
PA44,PA,55.7991543,-6.29294005
CM23,CM,51.87239494,0.158460735
TS5,TS,54.55035044,-1.252318242
BN99,BN,50.82300185,-0.350120789
SN9,SN,51.32427086,-1.787952266
PE37,PE,52.64099482,0.699440092
TN27,TN,51.16785386,0.695575336
DE74,DE,52.83929482,-1.325622987
SE3,SE,51.46955365,0.019670623
SN7,SN,51.64857786,-1.566228268
B20,B,52.51549743,-1.919214727
KT4,KT,51.37841886,-0.242942785
EC2A,ECA,51.52366741,-0.085570989
SA8,SA,51.72180037,-3.847677316
TN33,TN,50.91128646,0.47526654
CO12,CO,51.93133151,1.253069303
S13,S,53.36466018,-1.383720237
SN3,SN,51.56162684,-1.745605776
PH22,PH,57.19417541,-3.820652298
WV6,WV,52.5968365,-2.182558789
SR1,SR,54.90615636,-1.378381092
KT1,KT,51.40760309,-0.298270395
LS98,LS,53.78527867,-1.538512333
PA76,PA,56.333518,-6.394953714
SN10,SN,51.33702635,-1.986928082
RH2,RH,51.23520102,-0.203086556
GU26,GU,51.11439877,-0.750340758
PA16,PA,55.94254305,-4.800900639
TR8,TR,50.40019268,-5.039319422
WF5,WF,53.68047022,-1.576463799
M33,M,53.42093663,-2.326331397
ST17,ST,52.78814567,-2.099066438
AB22,AB,57.18655396,-2.122274671
PA61,PA,56.07224338,-6.204626875
MK42,MK,52.11755401,-0.472927719
B27,B,52.44456368,-1.822780085
EC2R,ECR,51.51605631,-0.090939026
DE72,DE,52.89323648,-1.358794109
PO5,PO,50.78864748,-1.086179885
N10,N,51.59477278,-0.144997996
MK18,MK,51.97842508,-0.969490764
L67,L,53.449982,-2.942401
G31,G,55.85655606,-4.208046953
BS99,BS,51.4450569,-2.595614739
N1P,NP,51.53901126,-0.103399359
PL9,PL,50.35464039,-4.087483582
PL7,PL,50.39271927,-4.04574543
GU34,GU,51.13896459,-0.98712356
WA11,WA,53.47810335,-2.719920957
PA45,PA,55.81963743,-6.166846714
EX31,EX,51.08574161,-4.068291379
LA2,LA,54.06607376,-2.671745218
ME11,ME,51.41306637,0.746590602
E14,E,51.50619731,-0.018549308
G58,G,55.84236392,-4.290692385
WC1N,WCN,51.52291864,-0.119725884
LL58,LL,53.28207674,-4.099342699
TQ13,TQ,50.59475355,-3.717888714
PL22,PL,50.40349289,-4.651771144
SO14,SO,50.9072386,-1.397337792
MK40,MK,52.13780258,-0.476261246
B74,B,52.58425386,-1.862069168
KY2,KY,56.12405402,-3.184665145
N5,N,51.55386741,-0.098605089
SN5,SN,51.56680457,-1.839776323
FK15,FK,56.20327636,-3.950294519
RG29,RG,51.24571532,-0.945863098
KY4,KY,56.11411503,-3.362989786
YO12,YO,54.27304072,-0.424515369
B61,B,52.34644057,-2.068342355
GU35,GU,51.11674137,-0.848992719
CF47,CF,51.75155518,-3.375017301
OX18,OX,51.76287357,-1.59198948
CH30,CH,53.37894,-3.098392
GL6,GL,51.73430285,-2.19377272
UB8,UB,51.53611464,-0.474979778
PH44,PH,57.05682,-6.503266
ME7,ME,51.37975565,0.555817752
BT28,BT,54.52283338,-6.086678743
WV16,WV,52.50959488,-2.440883342
YO14,YO,54.19764267,-0.297984311
PE31,PE,52.88146168,0.571875367
CB3,CB,52.21223023,0.098238902
B1,B,52.48005868,-1.909159308
SP4,SP,51.1664419,-1.765994579
HX6,HX,53.69689359,-1.927408844
SR3,SR,54.87681753,-1.416832969
SK5,SK,53.43517307,-2.152518911
PO16,PO,50.85088462,-1.159164724
CB7,CB,52.36191867,0.324201037
LU4,LU,51.8983691,-0.468813481
SO25,SO,51.067562,-1.297345
AB11,AB,57.1391423,-2.09292615
WN7,WN,53.49805164,-2.51846215
PE21,PE,52.97453121,-0.023870344
TS12,TS,54.56287385,-0.967052407
IV12,IV,57.57436075,-3.864437009
GU17,GU,51.32904819,-0.789139066
SO97,SO,50.948487,-1.361961
LE8,LE,52.5551827,-1.095904054
EX35,EX,51.22400471,-3.827318738
YO31,YO,53.96993839,-1.064416463
SO17,SO,50.92726932,-1.39264463
M24,M,53.55141815,-2.198168013
AB12,AB,57.10212016,-2.112655946
CV11,CV,52.51956657,-1.453356168
ME4,ME,51.3812366,0.528698539
TR5,TR,50.3102208,-5.196797106
CR0,CR,51.37319916,-0.077414662
BT2,BT,54.59377547,-5.930850879
TS15,TS,54.48726446,-1.334943805
SG13,SG,51.78772928,-0.071445237
OX12,OX,51.59628214,-1.42535527
EH33,EH,55.94155075,-2.945879783
EX17,EX,50.81173286,-3.705521643
G84,G,56.01413133,-4.755592488
CM4,CM,51.67514272,0.390407624
PA6,PA,55.86581494,-4.537172679
BT4,BT,54.60256601,-5.869652854
L31,L,53.51340417,-2.937859549
CB25,CB,52.26085701,0.253502946
LS16,LS,53.85196936,-1.603633796
E98,E,51.50802556,-0.064442082
RG24,RG,51.28076277,-1.079266582
KW16,KW,58.96087303,-3.276841
BN10,BN,50.79592006,0.001158623
N14,N,51.63431777,-0.130840799
DH7,DH,54.78970539,-1.665943601
B90,B,52.39919122,-1.826275492
RH11,RH,51.11081491,-0.208190279
BD17,BD,53.84756363,-1.768363859
DE5,DE,53.04500419,-1.402821416
NE37,NE,54.91276005,-1.527948818
PO2,PO,50.81786463,-1.077417812
BT38,BT,54.72902287,-5.800770388
RG27,RG,51.30510205,-0.946592094
L23,L,53.49112484,-3.02387314
PL32,PL,50.6332158,-4.661986766
DN1,DN,53.52167617,-1.130687815
NE16,NE,54.93136205,-1.692718856
EH27,EH,55.89065691,-3.416486333
TN34,TN,50.86499641,0.582098019
TD15,TD,55.74768172,-2.014789237
NW26,NW,51.53406056,-0.248131268
NG31,NG,52.91447991,-0.641820296
PL34,PL,50.6598543,-4.744264494
TN13,TN,51.27687454,0.183898049
KT6,KT,51.38740248,-0.302711901
WR6,WR,52.22971843,-2.382263359
AB16,AB,57.16007515,-2.156682266
IP25,IP,52.58655255,0.839004795
PA42,PA,55.63687851,-6.189533228
FIQQ,FI,-51.75,-59
GX11,GX,36.133333,-5.35
JE2,JE,49.19217,-2.08864
JE3,JE,49.21901,-2.14296
GY1,GY,49.46004,-2.52643
GY2,GY,49.48276,-2.54473
GY3,GY,49.49242,-2.53537
GY4,GY,49.43163,-2.55475
GY5,GY,49.46397,-2.59466
GY6,GY,49.478,-2.54809
GY7,GY,49.44286,-2.63073
GY8,GY,49.42761,-2.61895
GY9,GY,49.71648,-2.20355
GY10,GY,49.42906,-2.3654
IM1,IM,,
IM2,IM,,
IM3,IM,,
IM4,IM,,
IM5,IM,,
IM6,IM,,
IM7,IM,,
IM8,IM,,
IM9,IM,,